,id_player,first_name,second_name,web_name_x,status,name,position,element,fixture,opponent_team,gameweek_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,gameweek_goals,gameweek_assists,gameweek_clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,gameweek_yellow_cards,gameweek_red_cards,gameweek_saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,total_points,total_assists,total_clean_sheets,total_yellow_cards,total_red_cards,total_saves,total_goals
5694,300,Ilkay,Gündogan,Gündogan,a,Man City,MID,300,37,7,4,TRUE,2022-08-27T14:00:00Z,4,2,4,29,0,1,0,0,0,0,0,0,0,0,0,15,20.2,13.2,17,5,0,0.1,0.05,0.15,0,76,165820,479480,209211,43391,93,5,8,0,0,0,4
5695,300,Ilkay,Gündogan,Gündogan,a,Man City,MID,300,49,16,3,TRUE,2022-08-31T18:30:00Z,6,0,5,90,0,0,1,0,0,0,0,0,0,0,0,17,19.8,60.1,2,8.2,1,0.05,0.36,0.41,0.66,76,66350,564533,133075,66725,93,5,8,0,0,0,4
5696,300,Ilkay,Gündogan,Gündogan,a,Man City,MID,300,51,2,2,FALSE,2022-09-03T16:30:00Z,1,1,6,90,0,0,0,1,0,0,0,0,0,0,0,10,11.4,24.8,10,4.6,1,0,0.11,0.11,0.34,76,-29731,546871,63984,93715,93,5,8,0,0,0,4
5697,300,Ilkay,Gündogan,Gündogan,a,Man City,MID,300,80,20,1,FALSE,2022-09-17T11:30:00Z,0,3,8,18,0,0,0,0,0,0,0,0,0,0,0,3,1.8,4.5,2,0.8,0,0,0,0,0,76,4016,519629,42129,38113,93,5,8,0,0,0,4
5698,300,Ilkay,Gündogan,Gündogan,a,Man City,MID,300,88,14,2,TRUE,2022-10-02T13:00:00Z,6,3,9,74,0,0,0,1,0,0,0,0,0,0,0,15,9.2,1.4,11,2.2,1,0.23,0.01,0.24,0.19,76,-92697,426108,8587,101284,93,5,8,0,0,0,4
5699,300,Ilkay,Gündogan,Gündogan,a,Man City,MID,300,97,17,0,TRUE,2022-10-08T14:00:00Z,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,-78304,350931,8516,86820,93,5,8,0,0,0,4
5700,300,Ilkay,Gündogan,Gündogan,a,Man City,MID,300,106,12,2,FALSE,2022-10-16T15:30:00Z,1,0,11,88,0,0,0,1,0,0,0,0,0,0,0,13,17.8,44.3,54,11.6,1,0.2,0.24,0.44,1.32,74,-62572,290205,2038,64610,93,5,8,0,0,0,4
5701,300,Ilkay,Gündogan,Gündogan,a,Man City,MID,300,125,5,0,TRUE,2022-10-22T14:00:00Z,3,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,-10500,258416,4092,14592,93,5,8,0,0,0,4
5702,300,Ilkay,Gündogan,Gündogan,a,Man City,MID,300,137,10,3,FALSE,2022-10-29T11:30:00Z,0,1,14,90,0,0,1,0,0,0,0,0,0,0,0,14,8.4,28,17,5.3,1,0.08,0.03,0.11,0.71,73,-20198,239203,2905,23103,93,5,8,0,0,0,4
5703,300,Ilkay,Gündogan,Gündogan,a,Man City,MID,300,145,9,5,TRUE,2022-11-05T15:00:00Z,2,1,15,90,0,1,0,1,0,0,0,0,0,0,0,24,33.4,30.6,11,7.5,1,0.05,0.24,0.29,0.95,73,-7238,233418,5038,12276,93,5,8,0,0,0,4
5704,300,Ilkay,Gündogan,Gündogan,a,Man City,MID,300,155,4,2,TRUE,2022-11-12T12:30:00Z,1,2,16,90,0,0,0,2,0,0,0,0,0,0,0,3,0,7.5,22,2.7,1,0.44,0.32,0.76,1.29,73,-2229,232632,5640,7869,93,5,8,0,0,0,4
5705,300,Ilkay,Gündogan,Gündogan,a,Man City,MID,300,167,11,2,FALSE,2022-12-28T20:00:00Z,1,3,17,90,0,0,0,1,0,0,0,0,0,0,0,0,13,13.8,40,6.7,1,0.47,0.03,0.5,0.59,73,-7202,227540,10857,18059,93,5,8,0,0,0,4
5706,300,Ilkay,Gündogan,Gündogan,a,Man City,MID,300,175,8,1,TRUE,2022-12-31T15:00:00Z,1,1,18,3,0,0,0,0,0,0,0,0,0,0,0,3,1.6,2.8,8,1.2,0,0.03,0.08,0.11,0,73,-2306,226118,2949,5255,93,5,8,0,0,0,4
5707,300,Ilkay,Gündogan,Gündogan,a,Man City,MID,300,184,6,3,FALSE,2023-01-05T20:00:00Z,0,1,19,90,0,0,1,0,0,0,0,0,0,0,0,16,16,26.8,5,4.8,1,0.04,0.1,0.14,0.41,73,-4565,222039,1652,6217,93,5,8,0,0,0,4
5708,300,Ilkay,Gündogan,Gündogan,a,Man City,MID,300,196,14,0,FALSE,2023-01-14T12:30:00Z,2,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,3713,227298,10298,6585,93,5,8,0,0,0,4
5709,300,Ilkay,Gündogan,Gündogan,a,Man City,MID,300,68,18,2,TRUE,2023-01-19T20:00:00Z,4,2,20,80,0,0,0,2,0,0,0,0,0,0,0,9,1.8,9.8,11,2.3,1,0.25,0.02,0.27,0.84,73,3713,227298,10298,6585,93,5,8,0,0,0,4
5710,300,Ilkay,Gündogan,Gündogan,a,Man City,MID,300,208,20,6,TRUE,2023-01-22T14:00:00Z,3,0,21,90,0,1,1,0,0,0,0,0,0,0,0,17,9.6,30.9,15,5.6,1,0.52,0.04,0.56,0.83,73,-8437,218923,1468,9905,93,5,8,0,0,0,4
5711,300,Ilkay,Gündogan,Gündogan,a,Man City,MID,300,219,18,1,FALSE,2023-02-05T16:30:00Z,1,0,22,6,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,0,0.1,0,0,0,0,0,73,-3856,216250,3397,7253,93,5,8,0,0,0,4
5712,300,Ilkay,Gündogan,Gündogan,a,Man City,MID,300,228,2,7,TRUE,2023-02-12T16:30:00Z,3,1,23,90,1,0,0,1,0,0,0,0,0,0,0,28,45,12.6,64,12.2,1,1.5,0.13,1.63,0.28,73,2922,220021,6990,4068,93,5,8,0,0,0,4
5713,300,Ilkay,Gündogan,Gündogan,a,Man City,MID,300,111,1,5,FALSE,2023-02-15T19:30:00Z,1,3,23,90,0,1,0,1,0,0,0,0,0,0,0,13,23.2,15.2,2,4,1,0,0.16,0.16,1.62,73,2922,220021,6990,4068,93,5,8,0,0,0,4
5714,300,Ilkay,Gündogan,Gündogan,a,Man City,MID,300,238,16,2,FALSE,2023-02-18T15:00:00Z,1,1,24,90,0,0,0,1,0,0,0,0,0,0,0,11,9.4,24.9,21,5.5,1,0.18,0.07,0.25,0.98,73,9922,230839,12771,2849,93,5,8,0,0,0,4
5715,300,Ilkay,Gündogan,Gündogan,a,Man City,MID,300,241,3,1,FALSE,2023-02-25T17:30:00Z,1,4,25,54,0,0,0,0,0,0,0,0,0,0,0,3,4,16.6,6,2.7,1,0,0.61,0.61,0.55,73,6941,243426,13417,6476,93,5,8,0,0,0,4
5716,300,Ilkay,Gündogan,Gündogan,a,Man City,MID,300,257,15,3,TRUE,2023-03-04T12:30:00Z,2,0,26,90,0,0,1,0,0,0,0,0,0,0,0,12,2.6,4.7,7,1.4,1,0.41,0.04,0.45,0.43,73,-3896,235358,5170,9066,93,5,8,0,0,0,4
5717,300,Ilkay,Gündogan,Gündogan,a,Man City,MID,300,262,7,6,FALSE,2023-03-11T17:30:00Z,0,1,27,90,0,1,1,0,0,0,0,0,0,0,0,20,7.2,26,8,4.1,1,0,0.05,0.05,0.17,73,-7086,228826,2571,9657,93,5,8,0,0,0,4
5718,300,Ilkay,Gündogan,Gündogan,a,Man City,MID,300,287,12,7,TRUE,2023-04-01T11:30:00Z,4,1,29,90,1,0,0,1,0,0,0,0,0,0,0,30,38.6,16.7,31,8.6,1,0.45,0.09,0.54,0.33,73,2484,228983,6951,4467,93,5,8,0,0,0,4
5719,300,Ilkay,Gündogan,Gündogan,a,Man City,MID,300,298,17,2,FALSE,2023-04-08T16:30:00Z,1,4,30,90,0,0,0,1,0,0,0,0,0,0,0,18,15.8,13.9,28,5.8,1,0.1,0.04,0.14,0.35,73,22779,253564,26333,3554,93,5,8,0,0,0,4
5720,300,Ilkay,Gündogan,Gündogan,a,Man City,MID,300,305,10,0,TRUE,2023-04-15T16:30:00Z,3,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,13484,267574,21710,8226,93,5,8,0,0,0,4
5721,301,Kevin,De Bruyne,De Bruyne,a,Man City,MID,301,10,19,6,FALSE,2022-08-07T15:30:00Z,0,2,1,87,0,1,1,0,0,0,0,0,0,0,0,24,24.4,43,20,8.7,1,0.16,0.31,0.47,0.49,120,0,1151254,0,0,159,17,9,1,0,0,5
5722,301,Kevin,De Bruyne,De Bruyne,a,Man City,MID,301,17,3,14,TRUE,2022-08-13T14:00:00Z,4,0,2,90,1,1,1,0,0,0,0,0,0,0,3,46,68.6,78.5,45,19.2,1,0.2,0.59,0.79,0.13,120,64431,1463650,132311,67880,159,17,9,1,0,0,5
5723,301,Kevin,De Bruyne,De Bruyne,a,Man City,MID,301,28,15,5,FALSE,2022-08-21T15:30:00Z,3,3,3,90,0,1,0,3,0,0,0,0,0,0,0,25,38.2,70.4,27,13.6,1,0.31,0.74,1.05,1.81,121,407691,2104831,481367,73676,159,17,9,1,0,0,5
5724,301,Kevin,De Bruyne,De Bruyne,a,Man City,MID,301,37,7,2,TRUE,2022-08-27T14:00:00Z,4,2,4,88,0,0,0,2,0,0,0,0,0,0,0,12,15.8,43.5,30,8.9,1,0.13,0.25,0.38,0.12,122,276871,2522376,361418,84547,159,17,9,1,0,0,5
5725,301,Kevin,De Bruyne,De Bruyne,a,Man City,MID,301,49,16,1,TRUE,2022-08-31T18:30:00Z,6,0,5,21,0,0,0,0,0,0,0,0,0,0,0,2,14.2,13.8,17,4.5,0,0.25,0.02,0.27,0.29,122,56993,2650570,244366,187373,159,17,9,1,0,0,5
5726,301,Kevin,De Bruyne,De Bruyne,a,Man City,MID,301,51,2,7,FALSE,2022-09-03T16:30:00Z,1,1,6,90,0,1,0,1,0,0,0,0,0,0,2,23,25.2,65.2,20,11,1,0.61,0.55,1.16,0.34,122,-280828,2412531,89672,370500,159,17,9,1,0,0,5
5727,301,Kevin,De Bruyne,De Bruyne,a,Man City,MID,301,80,20,10,FALSE,2022-09-17T11:30:00Z,0,3,8,71,0,2,1,0,0,0,0,0,0,0,1,34,41.2,51.4,11,10.4,1,0.05,0.66,0.71,0.41,122,660980,3557645,740791,79811,159,17,9,1,0,0,5
5728,301,Kevin,De Bruyne,De Bruyne,a,Man City,MID,301,88,14,8,TRUE,2022-10-02T13:00:00Z,6,3,9,74,0,2,0,1,0,0,0,0,0,0,0,33,41.6,31.4,29,10.2,1,0.28,0.57,0.85,0.19,123,45430,3387273,243917,198487,159,17,9,1,0,0,5
5729,301,Kevin,De Bruyne,De Bruyne,a,Man City,MID,301,97,17,6,TRUE,2022-10-08T14:00:00Z,4,0,10,69,0,1,1,0,0,0,0,0,0,0,0,28,20.8,26.8,12,6,1,0,0.25,0.25,0.05,124,374026,3810220,463177,89151,159,17,9,1,0,0,5
5730,301,Kevin,De Bruyne,De Bruyne,a,Man City,MID,301,106,12,2,FALSE,2022-10-16T15:30:00Z,1,0,11,90,0,0,0,1,0,0,0,0,0,0,0,16,14,37.1,16,6.7,1,0.03,0.57,0.6,2.07,124,-66797,3749684,131945,198742,159,17,9,1,0,0,5
5731,301,Kevin,De Bruyne,De Bruyne,a,Man City,MID,301,125,5,9,TRUE,2022-10-22T14:00:00Z,3,1,13,90,1,0,0,1,0,0,0,0,0,0,2,30,42.8,40.8,37,12.1,1,0.15,0.54,0.69,0.48,123,-7349,3172794,108855,116204,159,17,9,1,0,0,5
5732,301,Kevin,De Bruyne,De Bruyne,a,Man City,MID,301,137,10,11,FALSE,2022-10-29T11:30:00Z,0,1,14,90,1,0,1,0,0,0,0,0,0,0,3,34,51.2,70.1,39,16,1,0.21,0.4,0.61,0.71,124,247833,3445779,285329,37496,159,17,9,1,0,0,5
5733,301,Kevin,De Bruyne,De Bruyne,a,Man City,MID,301,145,9,7,TRUE,2022-11-05T15:00:00Z,2,1,15,90,0,1,0,1,0,0,0,0,0,0,2,26,30.6,81.2,18,13,1,0.04,0.82,0.86,0.95,125,594730,4083840,609879,15149,159,17,9,1,0,0,5
5734,301,Kevin,De Bruyne,De Bruyne,a,Man City,MID,301,155,4,2,TRUE,2022-11-12T12:30:00Z,1,2,16,90,0,0,0,2,0,0,0,0,0,0,0,11,19,49.5,33,10.2,1,0.1,0.55,0.65,1.29,126,27040,4109121,149266,122226,159,17,9,1,0,0,5
5735,301,Kevin,De Bruyne,De Bruyne,a,Man City,MID,301,167,11,2,FALSE,2022-12-28T20:00:00Z,1,3,17,90,0,0,0,1,0,0,0,0,0,0,0,17,17.4,59.1,12,8.9,1,0.16,0.47,0.63,0.59,126,219622,4357075,706636,487014,159,17,9,1,0,0,5
5736,301,Kevin,De Bruyne,De Bruyne,a,Man City,MID,301,175,8,1,TRUE,2022-12-31T15:00:00Z,1,1,18,90,0,0,0,1,0,0,0,1,0,0,0,13,15.8,76.3,44,13.6,1,0.23,0.29,0.52,0.09,126,-130299,4235796,23161,153460,159,17,9,1,0,0,5
5737,301,Kevin,De Bruyne,De Bruyne,a,Man City,MID,301,184,6,3,FALSE,2023-01-05T20:00:00Z,0,1,19,90,0,0,1,0,0,0,0,0,0,0,0,18,21,49,24,9.4,1,0.18,0.38,0.56,0.41,125,-239274,3996343,28130,267404,159,17,9,1,0,0,5
5738,301,Kevin,De Bruyne,De Bruyne,a,Man City,MID,301,196,14,5,FALSE,2023-01-14T12:30:00Z,2,1,20,90,0,1,0,2,0,0,0,0,0,0,0,22,26,22.8,16,6.5,1,0,1.29,1.29,1.75,125,275474,4312218,409681,134207,159,17,9,1,0,0,5
5739,301,Kevin,De Bruyne,De Bruyne,a,Man City,MID,301,68,18,0,TRUE,2023-01-19T20:00:00Z,4,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,275474,4312218,409681,134207,159,17,9,1,0,0,5
5740,301,Kevin,De Bruyne,De Bruyne,a,Man City,MID,301,208,20,6,TRUE,2023-01-22T14:00:00Z,3,0,21,76,0,1,1,0,0,0,0,0,0,0,0,26,27.4,46.4,10,8.4,1,0,0.57,0.57,0.43,125,-28698,4274732,136174,164872,159,17,9,1,0,0,5
5741,301,Kevin,De Bruyne,De Bruyne,a,Man City,MID,301,219,18,1,FALSE,2023-02-05T16:30:00Z,1,0,22,31,0,0,0,0,0,0,0,0,0,0,0,6,7.2,48.3,3,5.9,0,0.08,0.15,0.23,0.63,124,-367975,3914774,102678,470653,159,17,9,1,0,0,5
5742,301,Kevin,De Bruyne,De Bruyne,a,Man City,MID,301,228,2,2,TRUE,2023-02-12T16:30:00Z,3,1,23,90,0,0,0,1,0,0,0,0,0,0,0,12,9,41.9,10,6.1,1,0,0.2,0.2,0.28,124,132984,4064729,271735,138751,159,17,9,1,0,0,5
5743,301,Kevin,De Bruyne,De Bruyne,a,Man City,MID,301,111,1,13,FALSE,2023-02-15T19:30:00Z,1,3,23,86,1,1,0,1,0,0,0,0,0,0,3,42,54.2,28.1,9,9.1,1,0.21,0.2,0.41,1.45,124,132984,4064729,271735,138751,159,17,9,1,0,0,5
5744,301,Kevin,De Bruyne,De Bruyne,a,Man City,MID,301,238,16,2,FALSE,2023-02-18T15:00:00Z,1,1,24,87,0,0,0,1,0,0,0,0,0,0,0,17,10.8,66.7,18,9.6,1,0.31,0.71,1.02,0.98,124,-24065,4044351,79461,103526,159,17,9,1,0,0,5
5745,301,Kevin,De Bruyne,De Bruyne,a,Man City,MID,301,241,3,0,FALSE,2023-02-25T17:30:00Z,1,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,-662684,3207779,25168,687852,159,17,9,1,0,0,5
5746,301,Kevin,De Bruyne,De Bruyne,a,Man City,MID,301,257,15,3,TRUE,2023-03-04T12:30:00Z,2,0,26,64,0,0,1,0,0,0,0,0,0,0,0,12,12,40.8,7,6,1,0.16,0.35,0.51,0.4,122,-148865,3253074,45201,194066,159,17,9,1,0,0,5
5747,301,Kevin,De Bruyne,De Bruyne,a,Man City,MID,301,262,7,1,FALSE,2023-03-11T17:30:00Z,0,1,27,11,0,0,0,0,0,0,0,0,0,0,0,5,3.4,0.3,0,0.4,0,0,0,0,0.09,121,-260819,2993128,9452,270271,159,17,9,1,0,0,5
5748,301,Kevin,De Bruyne,De Bruyne,a,Man City,MID,301,287,12,13,TRUE,2023-04-01T11:30:00Z,4,1,29,90,1,1,0,1,0,0,0,0,0,0,3,52,73.2,67,25,16.5,1,0.84,0.63,1.47,0.33,120,-55287,2700894,40545,95832,159,17,9,1,0,0,5
5749,301,Kevin,De Bruyne,De Bruyne,a,Man City,MID,301,298,17,9,FALSE,2023-04-08T16:30:00Z,1,4,30,90,0,2,0,1,0,0,0,0,0,0,1,40,31.4,72.8,12,11.6,1,0.04,0.68,0.72,0.35,121,189714,2906676,208215,18501,159,17,9,1,0,0,5
5750,301,Kevin,De Bruyne,De Bruyne,a,Man City,MID,301,305,10,8,TRUE,2023-04-15T16:30:00Z,3,1,31,61,0,1,1,0,0,0,0,0,0,0,2,26,25,29.1,7,6.1,1,0.02,0.06,0.08,0.22,121,79626,2990766,113567,33941,159,17,9,1,0,0,5
5751,303,Riyad,Mahrez,Mahrez,a,Man City,MID,303,10,19,1,FALSE,2022-08-07T15:30:00Z,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,4,2,14.3,0,1.6,0,0,0.02,0.02,0,80,0,454397,0,0,91,7,3,2,0,0,5
5752,303,Riyad,Mahrez,Mahrez,a,Man City,MID,303,17,3,3,TRUE,2022-08-13T14:00:00Z,4,0,2,90,0,0,1,0,0,0,0,0,0,0,0,15,14,42.7,25,8.2,1,0.09,0.18,0.27,0.13,80,-79576,431771,24182,103758,91,7,3,2,0,0,5
5753,303,Riyad,Mahrez,Mahrez,a,Man City,MID,303,28,15,0,FALSE,2022-08-21T15:30:00Z,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,-109456,340895,17863,127319,91,7,3,2,0,0,5
5754,303,Riyad,Mahrez,Mahrez,a,Man City,MID,303,37,7,2,TRUE,2022-08-27T14:00:00Z,4,2,4,60,0,0,0,2,0,0,0,0,0,0,0,15,5.2,27.1,6,3.8,1,0,0.14,0.14,0.12,78,-103014,250806,9165,112179,91,7,3,2,0,0,5
5755,303,Riyad,Mahrez,Mahrez,a,Man City,MID,303,49,16,4,TRUE,2022-08-31T18:30:00Z,6,0,5,35,0,1,0,0,0,0,0,0,0,0,0,10,2.2,13.4,28,4.4,0,0.53,0.02,0.55,0.33,77,-46773,214363,9367,56140,91,7,3,2,0,0,5
5756,303,Riyad,Mahrez,Mahrez,a,Man City,MID,303,51,2,1,FALSE,2022-09-03T16:30:00Z,1,1,6,17,0,0,0,1,0,0,0,0,0,0,0,4,0.4,3.2,0,0.4,0,0,0,0,0.09,77,-25498,196680,9060,34558,91,7,3,2,0,0,5
5757,303,Riyad,Mahrez,Mahrez,a,Man City,MID,303,80,20,1,FALSE,2022-09-17T11:30:00Z,0,3,8,18,0,0,0,0,0,0,0,0,0,0,0,2,4.4,15.3,14,3.4,0,0.05,0.21,0.26,0,76,-4401,176801,2581,6982,91,7,3,2,0,0,5
5758,303,Riyad,Mahrez,Mahrez,a,Man City,MID,303,88,14,1,TRUE,2022-10-02T13:00:00Z,6,3,9,15,0,0,0,2,0,0,0,0,0,0,0,5,3,0.3,0,0.3,0,0,0,0,1.48,76,-12333,166711,2021,14354,91,7,3,2,0,0,5
5759,303,Riyad,Mahrez,Mahrez,a,Man City,MID,303,97,17,8,TRUE,2022-10-08T14:00:00Z,4,0,10,70,1,0,1,0,0,0,0,0,0,0,0,28,39.6,9.1,43,9.2,1,0.28,0.03,0.31,0.05,75,-11593,156636,2388,13981,91,7,3,2,0,0,5
5760,303,Riyad,Mahrez,Mahrez,a,Man City,MID,303,106,12,0,FALSE,2022-10-16T15:30:00Z,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,-2572,155757,3159,5731,91,7,3,2,0,0,5
5761,303,Riyad,Mahrez,Mahrez,a,Man City,MID,303,125,5,1,TRUE,2022-10-22T14:00:00Z,3,1,13,61,0,0,0,1,0,0,0,1,0,0,0,0,5.6,15.6,37,5.8,1,0.22,0.08,0.3,0.31,75,490,153824,3405,2915,91,7,3,2,0,0,5
5762,303,Riyad,Mahrez,Mahrez,a,Man City,MID,303,137,10,0,FALSE,2022-10-29T11:30:00Z,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,-2835,152043,2847,5682,91,7,3,2,0,0,5
5763,303,Riyad,Mahrez,Mahrez,a,Man City,MID,303,145,9,0,TRUE,2022-11-05T15:00:00Z,2,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1154,154503,6420,5266,91,7,3,2,0,0,5
5764,303,Riyad,Mahrez,Mahrez,a,Man City,MID,303,155,4,0,TRUE,2022-11-12T12:30:00Z,1,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,444,156129,6732,6288,91,7,3,2,0,0,5
5765,303,Riyad,Mahrez,Mahrez,a,Man City,MID,303,167,11,6,FALSE,2022-12-28T20:00:00Z,1,3,17,87,0,1,0,1,0,0,0,0,0,0,1,28,15.6,66.7,21,10.3,1,0.3,0.26,0.56,0.52,75,6665,164888,20874,14209,91,7,3,2,0,0,5
5766,303,Riyad,Mahrez,Mahrez,a,Man City,MID,303,175,8,8,TRUE,2022-12-31T15:00:00Z,1,1,18,90,0,1,0,1,0,0,0,0,0,0,3,31,34.2,69.6,43,14.7,1,0.3,0.61,0.91,0.09,75,647,166687,4631,3984,91,7,3,2,0,0,5
5767,303,Riyad,Mahrez,Mahrez,a,Man City,MID,303,184,6,6,FALSE,2023-01-05T20:00:00Z,0,1,19,30,1,0,0,0,0,0,0,0,0,0,0,22,36.6,2.1,37,7.6,0,0.71,0.01,0.72,0.12,75,12503,180974,16917,4414,91,7,3,2,0,0,5
5768,303,Riyad,Mahrez,Mahrez,a,Man City,MID,303,196,14,2,FALSE,2023-01-14T12:30:00Z,2,1,20,90,0,0,0,2,0,0,0,0,0,0,0,9,6.6,11.6,4,2.2,1,0,0.09,0.09,1.75,75,233910,434368,249614,15704,91,7,3,2,0,0,5
5769,303,Riyad,Mahrez,Mahrez,a,Man City,MID,303,68,18,17,TRUE,2023-01-19T20:00:00Z,4,2,20,90,2,1,0,2,0,0,0,1,0,0,3,61,88.6,53.9,49,19.2,1,0.52,1.01,1.53,0.84,75,233910,434368,249614,15704,91,7,3,2,0,0,5
5770,303,Riyad,Mahrez,Mahrez,a,Man City,MID,303,208,20,6,TRUE,2023-01-22T14:00:00Z,3,0,21,80,0,1,1,0,0,0,0,0,0,0,0,20,21.6,28.5,25,7.5,1,0.1,0.19,0.29,0.43,76,251557,680349,282297,30740,91,7,3,2,0,0,5
5771,303,Riyad,Mahrez,Mahrez,a,Man City,MID,303,219,18,1,FALSE,2023-02-05T16:30:00Z,1,0,22,58,0,0,0,1,0,0,0,0,0,0,0,2,0,3,9,1,1,0.1,0.02,0.12,0.86,77,217133,909301,287893,70760,91,7,3,2,0,0,5
5772,303,Riyad,Mahrez,Mahrez,a,Man City,MID,303,228,2,12,TRUE,2023-02-12T16:30:00Z,3,1,23,84,1,1,0,1,0,0,0,0,0,0,2,35,52,33.2,27,11.2,1,1.24,0.12,1.36,0.23,78,528729,1450169,567418,38689,91,7,3,2,0,0,5
5773,303,Riyad,Mahrez,Mahrez,a,Man City,MID,303,111,1,2,FALSE,2023-02-15T19:30:00Z,1,3,23,60,0,0,0,1,0,0,0,0,0,0,0,9,3.8,1.6,4,0.9,1,0,0.1,0.1,1.33,78,528729,1450169,567418,38689,91,7,3,2,0,0,5
5774,303,Riyad,Mahrez,Mahrez,a,Man City,MID,303,238,16,0,FALSE,2023-02-18T15:00:00Z,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,212914,1661046,249643,36729,91,7,3,2,0,0,5
5775,303,Riyad,Mahrez,Mahrez,a,Man City,MID,303,241,3,1,FALSE,2023-02-25T17:30:00Z,1,4,25,18,0,0,0,1,0,0,0,0,0,0,0,5,4,11.1,3,1.8,0,0.08,0.03,0.11,0.19,78,-115253,1513561,108792,224045,91,7,3,2,0,0,5
5776,303,Riyad,Mahrez,Mahrez,a,Man City,MID,303,257,15,0,TRUE,2023-03-04T12:30:00Z,2,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,-278139,1275063,43235,321374,91,7,3,2,0,0,5
5777,303,Riyad,Mahrez,Mahrez,a,Man City,MID,303,262,7,0,FALSE,2023-03-11T17:30:00Z,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,-493157,779113,6484,499641,91,7,3,2,0,0,5
5778,303,Riyad,Mahrez,Mahrez,a,Man City,MID,303,287,12,5,TRUE,2023-04-01T11:30:00Z,4,1,29,90,0,1,0,1,0,0,0,0,0,0,0,23,27.6,77.8,39,14.4,1,0.27,0.15,0.42,0.33,73,-71668,488106,14777,86445,91,7,3,2,0,0,5
5779,303,Riyad,Mahrez,Mahrez,a,Man City,MID,303,298,17,1,FALSE,2023-04-08T16:30:00Z,1,4,30,55,0,0,0,0,0,0,0,0,0,0,0,3,3.2,12.8,2,1.8,1,0,0.04,0.04,0.21,73,36650,531314,55658,19008,91,7,3,2,0,0,5
5780,303,Riyad,Mahrez,Mahrez,a,Man City,MID,303,305,10,2,TRUE,2023-04-15T16:30:00Z,3,1,31,90,0,0,0,1,0,0,0,0,0,0,0,13,6.2,28.3,27,6.2,1,0.24,0.05,0.29,2.22,73,40411,572812,79994,39583,91,7,3,2,0,0,5
5781,305,Jack,Grealish,Grealish,a,Man City,MID,305,10,19,3,FALSE,2022-08-07T15:30:00Z,0,2,1,90,0,0,1,0,0,0,0,0,0,0,0,19,7.2,29.2,14,5,1,0.1,0.56,0.66,0.49,70,0,327616,0,0,112,9,9,2,0,0,5
5782,305,Jack,Grealish,Grealish,a,Man City,MID,305,17,3,1,TRUE,2022-08-13T14:00:00Z,4,0,2,45,0,0,0,0,0,0,0,0,0,0,0,5,6,25.2,4,3.5,0,0,0.19,0.19,0.04,70,21872,393693,61070,39198,112,9,9,2,0,0,5
5783,305,Jack,Grealish,Grealish,a,Man City,MID,305,28,15,0,FALSE,2022-08-21T15:30:00Z,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,-87148,311221,20359,107507,112,9,9,2,0,0,5
5784,305,Jack,Grealish,Grealish,a,Man City,MID,305,37,7,0,TRUE,2022-08-27T14:00:00Z,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,-132641,182368,1634,134275,112,9,9,2,0,0,5
5785,305,Jack,Grealish,Grealish,a,Man City,MID,305,49,16,0,TRUE,2022-08-31T18:30:00Z,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,-43639,141327,294,43933,112,9,9,2,0,0,5
